sp500_monthly_log_return
-0.01512316
0.03002102
0.01831553
0.00181324
0.01081092
-0.00179372
0.00000000
-0.00540055
0.00000000
0.01433716
-0.02522656
0.01987419
-0.00358423
-0.01083043
0.01798610
-0.01798610
-0.03697279
0.00000000
-0.09267711
-0.04868686
-0.09791661
-0.02421426
0.06866602
0.02931439
0.01543581
-0.03563852
-0.02061929
0.01379332
0.02924843
0.01321605
-0.03790866
-0.01373019
-0.02095537
0.03695571
0.01574836
-0.03174870
0.00000000
-0.00925933
-0.01169604
-0.01421825
0.00000000
0.04206228
0.05346485
0.01933465
0.00424629
0.01472161
0.00624352
-0.01462931
-0.03426459
-0.06062462
-0.01164158
0.04129027
-0.01585537
0.00909097
-0.00453516
-0.01834914
-0.06701071
-0.05861550
0.05116205
0.02219573
0.06606175
-0.03721360
0.00000000
-0.00952388
0.00238949
-0.03151776
0.00491401
0.04551684
0.04353494
0.06299585
0.04728527
-0.03265596
-0.03590671
0.02127740
0.02700060
-0.00205128
-0.04622672
-0.01735401
0.06358073
0.03827255
0.00394478
0.03671910
-0.00189934
-0.02113431
0.03247659
0.06018224
0.07334915
0.03713098
0.01416231
0.01242252
-0.04255961
-0.02280229
0.03401138
0.02515856
-0.01092907
-0.00472070
0.01875055
-0.07054206
0.01320151
0.01787212
0.00801929
0.01269858
-0.04847476
-0.03025441
0.00000000
0.01355953
-0.02385122
0.03556683
0.07529576
0.05844360
0.02869637
0.02514099
0.03523400
0.08055471
-0.05168132
0.09495730
-0.06941313
0.01377605
-0.00498754
-0.01131376
0.02126409
-0.01621994
0.02115823
0.00858374
0.00122026
0.03357630
-0.00236128
-0.00592770
0.02234073
0.02639281
0.00226244
-0.03214973
-0.03926739
-0.02332825
0.04967708
-0.00592770
-0.04002960
-0.04169903
-0.01954460
-0.05684886
-0.04705073
-0.03264385
-0.02442870
-0.03299592
0.00318980
0.04514385
0.01660416
-0.02731581
-0.00308167
0.02439145
-0.02130979
0.00153728
0.04063765
0.03336060
0.04327263
0.05708252
0.05277607
0.00974429
0.02158357
0.04295495
0.02801304
-0.01222917
-0.05046943
0.01169604
0.03091259
0.03652869
0.00325556
0.01398624
-0.00535620
0.02440439
0.03400637
-0.00711747
-0.02479466
-0.01369163
-0.02686889
0.01298720
-0.02614528
0.07134478
0.03036671
-0.03036671
0.02034658
-0.00910477
-0.02886798
-0.03188368
-0.10344251
0.00477898
-0.03517646
-0.03262523
0.03755135
-0.07789514
-0.01068101
-0.11510207
-0.06053050
0.04993237
0.04173482
-0.03717900
0.04009446
0.05245710
0.05246664
0.00130976
0.03599360
0.04203338
-0.01095568
0.01216560
0.06552051
0.02239735
0.00331675
-0.02911740
0.01354423
0.04386668
0.03272060
0.01749916
0.01418463
0.02385799
0.00098184
0.00391773
-0.00489957
0.01171888
-0.02159063
-0.03636764
0.02439145
-0.02439145
-0.01659789
-0.04931331
-0.05187183
0.02401488
0.00675678
0.04498839
-0.00107354
-0.02832433
0.02401862
0.01711272
-0.01173347
-0.00430108
0.02132277
0.01984399
-0.00414508
-0.04894594
-0.05606850
0.00575045
0.03935303
0.00440045
0.00109709
-0.00881063
0.02835523
0.03070649
-0.00104330
0.00000000
0.00104330
0.02268138
0.00508390
-0.00203046
-0.01124181
-0.03663413
-0.00856536
-0.03612872
-0.01913395
-0.00113701
-0.02768343
-0.05160113
0.01345586
0.02638043
0.00942292
-0.03216477
-0.02575250
-0.00124301
0.04022480
0.01305657
-0.01904819
-0.02433210
0.00613875
-0.00490799
-0.05694138
0.00000000
0.00000000
0.00000000
0.00000000
-0.04391923
0.01753248
-0.01345915
0.02541943
0.07259711
-0.02361825
0.01125715
-0.00373832
0.04157078
0.03645318
0.05394566
0.03441200
0.00211193
-0.01594930
-0.01403153
-0.00326620
-0.01096502
0.02181112
0.00966191
-0.01398624
0.00755535
0.04004750
0.03052119
0.02278454
-0.04098525
-0.02374918
-0.05808084
0.03053672
-0.01515181
-0.03439052
0.02011241
-0.02804446
-0.03002535
-0.04925921
-0.05571061
-0.08701138
-0.03468556
0.05854634
0.03005691
-0.02039500
-0.00966191
0.03140190
0.00134318
0.00802143
0.00927773
-0.00529102
0.04156442
0.02512695
-0.02005080
-0.00634923
0.00381437
0.03000225
0.03271037
0.06684516
0.02640417
0.03205403
-0.06966908
0.01566028
0.04979384
-0.03001297
-0.02981999
-0.01014093
-0.08629095
0.06800473
-0.00810659
-0.06484865
-0.01752235
-0.00126342
-0.03997953
0.03490982
0.00126984
-0.05209511
-0.09384067
0.04311012
-0.00705719
-0.02582640
0.00435099
0.02993809
-0.08344268
-0.00305811
-0.01232681
0.02450352
0.01352387
0.05233753
0.03479822
-0.00136893
0.02168107
0.03684627
0.05895124
0.03823644
-0.00942292
0.00707550
0.03691307
0.02571411
0.02183493
-0.05095233
-0.00227531
0.01357487
0.04181027
0.01603455
-0.03562168
-0.04840562
-0.03880557
-0.03414966
0.00495051
0.00615387
-0.01483340
0.02944998
0.03329677
0.03222373
0.00451978
-0.01935177
-0.02325686
-0.00353565
0.01871400
0.04530786
0.03375388
-0.00968270
-0.01305786
0.05435541
0.05253733
0.04050698
0.00847064
-0.02659226
-0.01064355
0.03159669
0.01774918
0.02739897
0.01342302
0.02284809
0.03248149
0.03064422
0.01618158
0.01513370
0.00157978
-0.07029036
-0.02834024
0.00694447
0.04648069
0.04125130
0.03885493
0.01512888
-0.02278003
0.01297233
0.02248970
-0.00669396
0.01921715
0.01525638
0.02421771
0.03390155
0.01284235
0.02192051
0.05185161
0.05521572
-0.01546729
0.02252615
0.02317601
0.00400115
-0.01205180
0.05230318
0.06110799
0.03045921
-0.05024122
0.00733372
0.03184655
0.06791376
0.02010823
0.06540620
0.00389527
0.07126531
0.00521566
0.01745383
-0.00591601
0.01491979
0.01891583
0.08535290
0.05532309
0.03909293
-0.11177079
-0.30752757
0.03907119
0.01438206
0.06076009
0.03701763
0.06155789
-0.06155789
-0.10656796
-0.02160723
-0.01290340
-0.00048112
-0.14807358
-0.07531062
-0.06912181
0.02985296
0.07357144
0.01900432
-0.10011348
-0.10144497
-0.03262701
0.03262701
-0.03046640
-0.16125016
-0.14336097
0.01356610
-0.20786150
-0.01672679
-0.00846950
0.00363857
-0.27405461
-0.13080536
-0.14421832
0.04908961
0.40745913
0.09252955
-0.14851686
-0.00988011
-0.03316814
0.03882587
-0.12610388
-0.00320513
0.10069475
0.25260371
0.15816901
0.07774496
-0.05115270
-0.00847064
-0.10242427
0.02379833
0.01924110
0.05559696
0.07139353
-0.05259598
0.01662088
-0.10719370
0.01316475
-0.04843811
-0.03985449
-0.02447286
0.00785198
0.02754995
0.00650056
0.00000000
-0.03070417
-0.06557841
0.07223770
0.07560811
0.03724638
0.05104623
0.06541842
0.02088849
0.02635087
0.08980389
0.00000000
0.05374428
0.05582516
0.02108205
0.00134499
-0.05455270
0.04170166
0.05753653
0.01972702
0.01127832
0.05101288
0.02744698
-0.01743217
0.03059402
0.02913371
-0.00110497
-0.06155789
-0.04570850
-0.03826117
0.05776210
0.01020723
-0.15265836
-0.15717078
-0.09205814
-0.01620197
0.02597549
-0.02416225
-0.06841074
-0.04159015
0.00905894
0.02278454
0.18134164
0.00570266
-0.04655870
0.10570088
0.00076540
-0.02950525
-0.01508564
-0.00803217
-0.00080678
-0.13456963
0.03626871
0.01765271
0.02420170
-0.01462392
0.10127941
0.01012864
-0.01799032
-0.02396281
-0.00567492
-0.00652531
-0.00574478
0.00982809
-0.14819183
-0.08993712
0.03255628
0.02080313
0.04129247
0.00936336
0.02303188
-0.04184711
0.00189753
-0.06460171
0.00604841
-0.03165144
-0.02202501
0.03439630
0.04996044
-0.00488521
0.00293399
-0.04086269
-0.04792584
-0.06731719
0.01922049
-0.03185707
-0.05586717
-0.04245332
0.01141420
0.04921042
0.03653913
-0.00580385
0.01042279
0.07114110
0.01596628
0.00526594
0.05814999
0.05776389
0.03493002
0.03287724
0.03858172
0.01750774
0.02045061
-0.05065425
0.02107115
-0.00921666
-0.04740224
0.01315232
0.03172148
-0.00677395
0.02765153
-0.01750774
0.01750774
0.04603154
0.02571236
-0.01472324
-0.01652930
0.02430539
-0.00699575
0.02160578
0.02933644
0.03281374
-0.00071762
0.02481517
0.03711766
0.01805465
-0.02075736
0.00337724
0.06588623
0.04082199
0.03220314
0.01687558
0.03904315
0.00277085
-0.03033941
0.06246850
0.00214133
-0.00643779
-0.02894005
-0.01958105
-0.15953237
-0.02278919
-0.00407609
0.02951254
0.00527358
0.03805683
-0.04134956
-0.03763885
-0.01796869
0.03427340
0.06078316
-0.01985336
-0.02621382
0.02556678
-0.01171888
-0.01584192
-0.01339605
-0.05047736
0.01408474
0.07410797
0.04755254
0.04064860
-0.02406855
-0.02966843
-0.01135659
0.02691868
-0.05719475
-0.00656170
0.01112941
-0.03916863
0.00943403
-0.00134228
-0.00741493
-0.05636274
0.05500865
0.03527820
0.01299563
0.02549533
0.01375022
0.02634149
0.02034780
0.01936112
0.00810190
0.02785062
0.03307909
0.01613806
-0.07534016
0.05865965
0.03466089
0.04057039
-0.00201511
-0.00404245
0.07131928
0.03656968
-0.01696121
0.01331822
0.00045610
-0.01747975
0.01747975
0.04284457
0.02544886
-0.00512384
-0.02821980
0.03035793
0.03277604
-0.01835679
0.00252313
-0.00294427
-0.00042132
0.02702305
0.02830759
0.00397931
-0.01601315
-0.02120797
0.03124620
0.03955871
0.00536194
-0.01229839
0.00501448
-0.05050383
0.00524724
-0.03648693
0.01409642
0.00410847
-0.04700823
0.02963807
0.02187007
0.01337948
0.02505599
0.02175688
0.02091729
0.03911938
0.03903973
0.00797369
0.03960579
0.01971802
0.02315961
0.02294616
0.03840765
0.04473776
0.01785509
0.03288043
-0.00791381
0.03393808
-0.00424629
0.05636022
0.07060043
-0.00610904
0.04403154
-0.05160196
0.06526552
0.00930033
-0.02725817
0.00632199
0.06660425
0.01172297
-0.03192998
-0.00581835
0.05282659
-0.00596280
-0.03462005
-0.01289231
-0.01043488
0.01475081
-0.02198848
-0.04410163
0.01280017
0.02290176
0.03768278
0.01632603
0.01998817
-0.05661289
-0.04142209
-0.06432633
-0.02181726
-0.00049579
0.01939901
0.00339889
0.02039173
0.00544702
0.03161584
0.02374334
0.02711507
0.03672488
0.02607224
0.03984112
0.02996841
0.01868155
0.03904813
-0.01540025
0.02506216
0.01659936
0.01494900
-0.00866406
0.03891276
-0.00570759
-0.04036615
-0.00087681
0.00402697
0.03147564
-0.01759376
-0.03954474
-0.01371863
0.01282185
-0.00919340
0.03627709
-0.02511184
0.01192716
-0.03054495
-0.01990115
0.03187083
0.02369399
0.05013065
0.04020560
0.03088376
0.02631933
0.01012629
-0.01332142
-0.00274684
0.03528100
-0.00784899
0.01094200
0.04429830
0.00924247
-0.03792799
0.01651269
0.00099637
-0.03238681
-0.07726675
-0.12425336
0.02380219
0.02684376
-0.00892557
-0.03206020
0.06662820
0.04239304
0.03790587
0.01313196
-0.00379969
0.04597998
0.01987106
-0.00042781
-0.01494495
0.02727766
0.02600439
0.00246778
-0.00562995
0.02111939
0.03027718
0.01222064
0.01805542
0.01436336
0.00971002
-0.00596423
0.03646556
-0.01476846
0.01704896
0.01711679
0.00692938
-0.01747388
0.02540118
0.00728875
0.00092177
0.01304366
0.01478165
-0.04865576
-0.00152986
0.01843693
0.03286814
0.02223912
0.00828162
-0.00456820
0.01718497
-0.00677386
-0.04197345
0.03014413
-0.05405509
-0.00833145
-0.00255963
-0.06236629
-0.03584885
-0.00877765
0.04883338
0.00418926
0.03764469
0.03387787
0.02330686
0.01707548
0.01776130
-0.01260749
0.01713336
0.01578699
0.01387305
-0.00156683
-0.03186336
0.02809293
-0.00273196
-0.04618938
-0.01846138
0.07125767
0.02273530
0.02651766
-0.00199203
-0.02207640
0.03199711
0.02437956
0.01529667
0.01038235
-0.04317217
-0.00491401
-0.02191323
0.01994084
0.03205714
-0.05361056
-0.04571340
-0.00561175
0.00349780
0.01063000
0.00719765
-0.05446573
-0.00881937
-0.03550269
0.01695052
-0.03093030
-0.12224323
-0.00619850
0.00171833
0.02864033
0.05808486
0.02144437
-0.00106730
0.06622048
0.03748941
0.03798988
0.02531781
0.03356682
-0.01368545
-0.01867728
-0.00724641
-0.01793770
0.02196996
-0.02145590
-0.04746511
0.06660445
0.04080183
0.01822592
0.02348628
0.01016175
-0.01016175
0.00278164
-0.00743498
0.03483395
-0.01451931
0.00182648
0.04896394
0.02063702
0.00763039
-0.03611743
-0.01588736
-0.01886001
-0.02850768
-0.02264248
0.00949675
-0.01908455
0.01719240
0.03900216
-0.07368772
-0.07341440
0.01393495
-0.02806683
0.04181027
-0.05246069
-0.03063985
0.00133735
-0.12410939
-0.04223622
-0.10985714
0.01919221
0.03258540
-0.06731162
0.07867696
0.09886205
0.04491846
0.01115739
0.06156846
0.02520681
0.00097355
-0.07613103
-0.01220816
0.04503185
0.01679395
-0.01532726
0.08800675
0.03788562
0.00495787
0.00788181
-0.00689318
0.00591135
0.02330203
-0.00867475
0.02107358
-0.03471901
-0.00689318
0.03400036
-0.00863315
-0.02734545
-0.00396826
-0.01552748
-0.00293211
0.00535220
0.00912333
-0.02475499
-0.01567204
-0.02621617
0.00574409
-0.00489103
-0.03879446
-0.01417197
-0.00179978
0.04286449
0.04945253
0.00256318
-0.00482423
0.06676107
0.00000000
-0.03227664
-0.06033267
0.01467378
0.03677260
-0.01495431
0.01885802
0.01978304
-0.02348619
0.01956077
0.00978481
0.04474807
0.01111123
-0.03848434
-0.00768496
0.03877554
0.02835124
0.03890853
-0.09643831
-0.01637013
0.04462060
0.06209822
0.04437588
0.03041747
0.02400115
0.02882942
0.04137484
-0.01634509
-0.00375235
-0.03519874
0.03670137
0.00896867
-0.02029382
0.00454546
-0.02448477
0.00386549
-0.09122901
0.01259991
0.02554733
0.00729634
-0.05393260
-0.02415993
-0.03284805
0.04844629
0.00085948
-0.05928317
-0.00273848
0.00273848
0.10954500
0.08079657
0.03988712
0.00936944
0.03454697
0.01717665
0.03415129
0.03747208
0.03978150
0.01391853
0.00359928
-0.02793138
0.02912827
0.00298597
-0.01501981
-0.00485438
0.01209205
-0.05623972
0.00063553
0.00126984
-0.00636539
-0.02260348
-0.01314943
0.08436061
0.01028753
-0.00785740
0.00906077
-0.01088282
0.04225562
0.05277821
-0.00832644
0.00666669
0.02353050
0.02140264
0.01887838
-0.02205972
-0.02255735
0.01134228
0.05891722
0.04842844
0.00433214
0.05239739
0.05713309
0.02424103
0.00209864
0.02811264
-0.02101004
0.01978630
-0.02772783
-0.00378390
0.03191981
0.01417889
0.06199607
0.06015748
0.04046593
-0.01100045
-0.00069156
0.04166564
0.02845654
0.06037799
-0.03302260
-0.12874659
-0.13424542
-0.01646128
0.03866199
0.02988819
0.02902075
-0.01173589
-0.02506397
0.05544320
-0.00592814
-0.02027096
0.01617489
0.03447353
-0.02334169
0.02009200
0.03168088
0.02968806
-0.00443157
0.03227171
0.03765456
0.03074270
0.02501656
0.04333766
0.00201758
0.00028789
-0.02094317
0.02439145
-0.02506775
-0.02840202
0.02395056
-0.00082762
0.03506889
0.02853959
-0.00099942
-0.08482456
-0.04748942
-0.02663483
0.02625430
0.04180473
-0.00996584
0.10703045
0.02728407
0.01968253
-0.00446105
0.00079336
0.00511524
0.02383076
-0.00566574
-0.00082679
-0.00248447
0.00668882
0.06855864
-0.00849590
-0.01268433
0.00012273
0.01800053
-0.01589186
0.01647027
0.00691496
0.00131514
-0.01439289
0.02475765
0.02982236
-0.00094159
0.01475629
0.01897216
-0.01585273
0.00488558
0.00629123
-0.00172000
0.01517635
0.01118945
0.01009606
-0.00217957
0.00658889
0.01499591
-0.00298549
-0.01661377
-0.03640198
0.00817258
0.00867814
-0.00756986
0.02804780
0.00584194
-0.00676862
-0.00605525
-0.01270482
0.02185998
0.03520323
0.02303526
0.02949088
0.03082476
0.02923569
0.03286458
0.00311694
0.03455893
0.00714479
0.02140181
0.03147107
-0.00024410
0.05558569
-0.00380994
0.00015453
0.02149273
0.01093466
-0.03722898
0.02848480
0.01824268
0.03862898
0.04761777
0.01025081
0.03043687
0.04112787
-0.00783381
-0.03628723
0.08666552
0.05055541
0.05441012
0.00210523
0.01049219
0.01497767
-0.01295201
0.02466871
0.00102818
0.06079069
0.05055895
0.03231850
-0.00340446
-0.00002707
0.04255886
-0.07350026
-0.05153723
0.01152411
0.10295271
0.03908863
0.04816374
-0.00175527
0.02775231
0.04059539
-0.00201738
-0.00717243
0.04323894
-0.03951069
-0.00704553
-0.01387245
0.06765096
0.02672803
-0.00216518
